requests_per_ip_10s,requests_per_ip_60s,endpoint_entropy,latency_spike,error_rate,request_variance,label
2,18,1.0398,0,0.0168,72.5016,0
3,10,2.0221,0,0.0185,76.2166,0
5,21,1.1079,0,0.0207,10.0,0
1,15,1.7033,0,0.0212,20.843,0
3,22,2.3349,0,0.0053,48.2469,0
5,20,1.8139,1,0.0167,59.2834,0
6,14,1.4442,0,0.0148,60.9984,0
2,13,2.0105,0,0.0116,70.6353,0
2,18,1.8979,0,0.0352,30.3616,0
2,24,2.0561,0,0.024,21.1951,0
3,16,1.3288,0,0.017,31.9591,0
3,21,1.041,0,0.011,41.5979,0
2,14,1.1809,0,0.0072,34.1348,0
4,22,1.1264,0,0.0054,61.9202,0
2,15,1.1504,0,0.0461,55.6482,0
1,13,1.6928,0,0.0303,52.5721,0
3,19,0.9365,0,0.0159,70.2185,0
3,15,1.4475,0,0.0429,63.5365,0
3,18,1.089,1,0.0269,60.4282,0
2,16,0.9554,0,0.018,10.0,0
2,18,1.0503,0,0.0074,43.0837,0
1,8,1.5896,0,0.0057,50.6482,0
3,18,1.8231,0,0.0322,73.3744,0
2,10,1.494,0,0.0131,55.7117,0
3,19,0.9875,0,0.0328,60.6892,0
0,13,1.2454,0,0.0015,55.2186,0
1,14,1.2964,0,0.0043,81.4371,0
2,14,1.7209,0,0.0009,44.4832,0
2,16,2.1539,0,0.0352,86.7202,0
3,16,1.1837,0,0.0035,35.1836,0
2,14,1.6561,0,0.0015,54.5648,0
2,17,2.0148,0,0.0037,82.9837,0
5,24,1.3724,0,0.0205,54.9652,0
3,16,2.3004,0,0.008,62.5436,0
3,20,1.6145,0,0.0037,67.6412,0
4,24,2.2382,0,0.0142,23.8217,0
4,19,0.8756,0,0.0705,64.5452,0
4,22,1.8177,0,0.0136,33.9884,0
0,15,1.4455,0,0.0102,37.8543,0
0,21,1.6619,0,0.0673,39.8365,0
2,19,0.6744,0,0.0049,61.1565,0
4,17,2.4515,0,0.037,58.8614,0
2,16,2.0464,0,0.0103,61.5124,0
4,17,1.7514,0,0.0194,51.0263,0
2,15,1.8143,0,0.0021,25.0163,0
3,24,2.1161,0,0.0038,80.5547,0
3,17,1.8123,0,0.0629,43.9746,0
3,12,0.4308,0,0.0019,46.5759,0
3,19,2.1529,0,0.0669,69.4824,0
1,11,1.4819,0,0.0039,50.0349,0
4,16,1.029,0,0.0002,24.2377,0
6,93,0.4064,0,0.8822,18.7727,1
2,14,2.0031,0,0.0361,31.3052,0
5,23,1.7199,0,0.0286,66.2523,0
4,23,1.8432,0,0.0079,85.1277,0
6,19,2.461,0,0.0202,75.6885,0
5,25,1.5348,1,0.0015,69.6701,0
0,14,2.1977,0,0.0396,53.9037,0
829,1025,0.1605,0,0.1327,6.4666,1
4,11,1.6154,0,0.0564,68.5341,0
0,11,1.2566,0,0.0106,39.3534,0
5,15,1.8633,0,0.0083,30.5134,0
1,17,1.3158,0,0.0097,48.6888,0
4,26,1.64,0,0.0362,18.7221,0
6,14,1.4628,0,0.0082,22.216,0
3,17,1.5395,0,0.0277,85.7346,0
2,20,1.7629,0,0.0858,47.6913,0
3,24,1.639,1,0.0093,77.2286,0
721,964,0.8302,1,0.0075,1.2743,1
3,19,2.0402,0,0.0147,43.0008,0
8,18,1.1536,0,0.0457,23.3654,0
2,23,1.6239,0,0.0277,28.9882,0
5,20,1.0324,0,0.0197,53.2852,0
2,15,2.1225,0,0.0216,48.8154,0
4,19,1.352,0,0.0322,60.7167,0
3,15,2.0535,0,0.0217,65.806,0
4,14,2.2961,0,0.0276,24.58,0
1,17,1.4854,0,0.0132,43.0113,0
1,13,1.933,0,0.0239,32.2204,0
2,20,0.8277,0,0.0238,63.5451,0
1,9,1.5819,0,0.0149,14.4303,0
3,20,0.508,0,0.0119,68.0813,0
1,16,0.395,0,0.0109,61.5676,0
1,12,1.9881,0,0.0381,24.9956,0
3,16,2.3962,0,0.0103,78.114,0
1,19,2.5392,0,0.0001,45.9404,0
1,21,0.8028,1,0.0007,71.0778,0
0,16,1.0982,0,0.0165,105.0646,0
1,16,1.8873,0,0.0122,44.6459,0
4,19,1.496,0,0.0184,44.0915,0
2,12,1.9094,0,0.0307,22.6506,0
2,15,1.354,0,0.0046,66.6948,0
4,29,1.7393,0,0.0123,66.5375,0
37,3758,1.9651,1,0.1595,7.0925,1
4,20,1.3051,0,0.0058,22.5979,0
2,21,1.542,0,0.0107,55.3554,0
3,26,1.3208,0,0.0223,39.1124,0
1,17,1.8453,1,0.0076,52.2811,0
3,16,1.5261,0,0.0137,71.6666,0
4,22,1.3548,0,0.0092,55.3067,0
0,19,1.3674,0,0.0188,18.4497,0
2,15,1.3615,0,0.0011,50.1682,0
2,21,0.4483,0,0.0213,60.1133,0
1,13,2.0066,0,0.0663,10.0,0
3,13,1.2908,0,0.005,26.5877,0
2,22,1.4793,0,0.0689,31.5678,0
3,14,1.0938,0,0.005,41.9972,0
9,24,1.0307,0,0.0446,45.945,0
3,21,1.7769,0,0.0418,37.1503,0
5,20,1.1282,1,0.0146,56.7099,0
5,22,1.8085,0,0.0015,54.7546,0
4,21,1.6364,0,0.0206,96.7104,0
2,28,1.3023,0,0.011,72.7177,0
2,15,2.3442,0,0.0123,49.675,0
3,21,1.3686,0,0.0374,84.2298,0
0,20,1.6769,0,0.0035,63.9115,0
5,16,1.9027,0,0.0019,94.9024,0
1,16,1.5167,0,0.0383,31.6654,0
3,17,0.8675,0,0.046,24.1095,0
1,13,1.966,0,0.0015,40.6535,0
3,18,1.7983,0,0.0037,48.223,0
4,17,0.6121,0,0.0003,68.6271,0
2,19,1.1557,0,0.0086,65.7794,0
4,18,2.3706,0,0.0247,37.8432,0
3,17,0.7088,0,0.0049,66.3367,0
1,15,1.9124,0,0.072,61.7163,0
2,9,0.4178,0,0.0301,54.0133,0
0,15,0.6982,0,0.0191,74.0341,0
4,18,1.6768,0,0.036,68.393,0
3,20,1.1852,0,0.0129,30.262,0
4,17,1.4004,0,0.0207,35.642,0
5,14,1.5572,0,0.0067,69.8563,0
3,17,1.9157,0,0.0187,46.3704,0
4,23,1.4698,0,0.0189,32.5564,0
2,25,1.9728,0,0.0463,76.8715,0
7,25,1.5067,0,0.0399,66.0345,0
1,19,2.5414,0,0.001,56.3963,0
4,24,1.1179,0,0.0987,38.8446,0
2,16,0.8555,0,0.0074,44.6021,0
2,13,1.0071,0,0.0128,33.0915,0
4,20,2.2456,0,0.0081,35.7932,0
3,11,1.2686,0,0.0045,31.3671,0
2,16,1.4473,0,0.0626,50.1103,0
6,15,2.0904,0,0.0188,58.7013,0
1,15,1.1983,0,0.0018,24.8326,0
7,21,1.5467,0,0.0005,40.2661,0
1,13,1.4574,0,0.0017,40.3296,0
1,15,1.3227,0,0.0653,56.9793,0
2,17,1.0148,0,0.0195,73.5074,0
6,21,1.5247,0,0.0132,64.4489,0
6,12,1.4711,0,0.0337,50.8629,0
7,24,2.1034,0,0.001,27.4177,0
3,15,2.0921,0,0.0767,29.4343,0
3,18,1.1339,0,0.056,83.2606,0
2,15,1.619,0,0.0012,74.3823,0
3,13,1.4311,0,0.0245,33.288,0
3,17,1.6871,1,0.0539,31.1153,0
4,16,1.7514,0,0.001,10.0,0
1,13,1.8468,0,0.0717,39.917,0
6,67,0.2383,1,0.7782,23.027,1
4,19,1.3431,1,0.0082,37.4794,0
5,18,1.5605,0,0.0109,52.35,0
4,20,1.4766,0,0.0949,37.4706,0
2,20,1.2338,0,0.0461,48.9183,0
36,60,2.846,1,0.6199,155.3213,1
2,10,1.5315,0,0.0096,42.4941,0
3,20,1.246,0,0.0062,81.6798,0
4,13,1.6178,1,0.0096,51.4235,0
8,85,0.0052,0,0.8282,17.9218,1
2,12,2.04,0,0.0232,34.5766,0
4,13,1.4226,0,0.0036,59.9396,0
4,24,2.4487,1,0.0155,31.3019,0
4,15,1.9399,0,0.048,48.1482,0
2,15,1.7074,0,0.0091,44.05,0
3,16,1.0801,0,0.0651,42.2034,0
1,16,1.4362,0,0.0494,34.1853,0
4,26,1.8918,0,0.036,58.8467,0
2,15,1.3814,0,0.0283,59.9391,0
2,20,1.9732,0,0.0002,25.1429,0
3,17,0.829,0,0.0113,52.5149,0
5,12,1.2986,0,0.0227,62.1699,0
5,25,1.0432,0,0.0016,32.307,0
2,18,2.1843,0,0.0098,30.0199,0
4,18,1.8365,0,0.0091,61.4085,0
3,23,1.7526,0,0.0183,32.8291,0
4,15,1.5303,0,0.0407,71.291,0
5,16,2.0376,0,0.0133,69.4875,0
2,17,1.2066,0,0.0736,40.9669,0
1,130,1.9257,1,0.8282,245.6988,1
3,14,2.0329,0,0.0276,87.4905,0
6,22,1.4377,0,0.0428,39.2977,0
1,16,1.7989,0,0.0063,32.4784,0
2,17,1.3057,0,0.0261,57.3125,0
5,14,1.4097,0,0.0308,81.3013,0
6,22,1.5537,0,0.0207,23.5974,0
4,26,1.5696,0,0.0601,60.3552,0
3,21,1.81,0,0.0151,68.4502,0
1,7,2.0039,0,0.0281,40.6491,0
0,14,1.297,0,0.0222,51.9713,0
4,17,2.6515,0,0.0129,56.7093,0
5,14,2.5821,0,0.0221,38.3127,0
3,17,1.6037,0,0.0013,56.6949,0
4,15,2.2343,0,0.0001,13.0638,0
3,18,1.1979,0,0.0195,74.2188,0
5,22,0.7874,0,0.0621,42.0535,0
4,23,2.1081,0,0.0142,68.9827,0
0,18,0.3905,0,0.0072,62.0149,0
4,17,0.9595,0,0.0046,96.5014,0
4,14,2.1229,1,0.0009,66.1229,0
14,98,0.4869,0,0.7731,22.9064,1
3,19,1.3245,0,0.0451,64.6253,0
1,19,2.0571,0,0.0607,63.5406,0
4,17,2.3171,0,0.0018,37.5771,0
1,20,0.8202,0,0.0225,68.1739,0
3,14,1.5449,0,0.0011,44.0679,0
4,16,1.0852,1,0.012,61.132,0
2,19,0.3251,0,0.0084,56.8691,0
2,17,1.563,0,0.0105,60.1327,0
3,19,1.3699,0,0.0126,90.0824,0
3,12,1.5926,0,0.005,10.0,0
4,17,1.7521,1,0.0254,45.8604,0
3,8,1.7027,0,0.0781,13.8992,0
5,24,1.7103,0,0.0414,64.5669,0
2,18,1.5493,0,0.0062,63.8104,0
2,19,1.7649,0,0.0029,24.9202,0
1,21,1.7492,0,0.0234,62.9296,0
0,13,0.5323,0,0.0225,28.3929,0
1,23,1.1548,0,0.0162,61.7664,0
7,24,1.7947,0,0.0348,67.9717,0
2,21,1.6367,0,0.0299,75.518,0
1,16,2.037,0,0.007,47.1539,0
8,27,1.752,0,0.0048,19.3199,0
2,18,1.1686,0,0.0157,62.076,0
3,15,1.4535,0,0.0132,93.1883,0
0,19,1.4878,0,0.0294,21.5554,0
3,14,1.6281,0,0.0067,32.8267,0
6,22,1.4343,1,0.0252,42.2668,0
5,18,1.4595,0,0.0446,45.2183,0
1,11,1.9488,0,0.0047,42.4485,0
3,22,1.7862,0,0.0237,48.595,0
2,16,1.4037,0,0.0059,59.128,0
2,15,1.3604,0,0.0369,85.0939,0
1,15,1.3626,0,0.0218,35.7621,0
3,19,1.8599,0,0.0132,77.3788,0
2,17,0.8659,0,0.0288,52.7394,0
3,27,2.0775,0,0.0094,61.4256,0
3,23,1.9813,0,0.0089,32.2674,0
3,16,1.9524,0,0.0015,68.7894,0
4,19,1.301,0,0.0149,45.6642,0
1,18,0.5166,0,0.0202,34.8485,0
2,16,2.2918,0,0.0028,57.8865,0
4,21,1.3494,0,0.0073,69.6703,0
1,20,1.5965,0,0.0299,66.438,0
2,19,0.9647,0,0.0018,32.2051,0
11,82,0.2785,0,0.6312,10.5923,1
6,25,1.8605,0,0.0225,61.7866,0
3,17,0.9097,0,0.0453,63.1276,0
1,22,2.1886,1,0.0278,60.9505,0
33,41,2.1748,1,0.9428,443.0081,1
1,19,0.6906,1,0.03,18.6108,0
7,20,1.0257,0,0.019,31.1576,0
7,17,1.7147,1,0.0046,31.4696,0
3,15,0.9582,0,0.0182,14.3203,0
6,28,1.7426,0,0.0466,71.1486,0
2,14,1.8504,0,0.0041,70.9965,0
7,22,1.6355,0,0.0116,50.788,0
4,21,2.2413,0,0.0576,69.027,0
3,16,1.686,0,0.0017,29.1562,0
2,19,0.9285,0,0.0037,66.4032,0
7,19,1.4828,0,0.0046,52.6844,0
3,21,1.5896,0,0.0003,46.2239,0
788,887,0.1917,1,0.0183,4.3413,1
3,24,1.9102,0,0.0084,26.5365,0
2,10,1.8733,0,0.0187,56.5116,0
4,25,2.0433,0,0.016,82.0026,0
2,21,0.2751,0,0.0242,77.7062,0
2,13,1.0185,0,0.0116,13.0563,0
2,21,1.3926,1,0.0154,49.4843,0
4,20,0.7403,0,0.0284,40.3153,0
2,22,1.9081,0,0.0418,28.8286,0
4,21,1.4439,0,0.0013,30.1624,0
5,24,1.9914,0,0.0013,47.9016,0
5,22,1.6633,0,0.0198,39.7337,0
2,14,0.3842,0,0.1334,44.0909,0
5,19,1.0664,0,0.0002,43.778,0
6,28,1.3943,0,0.0015,32.7636,0
2,14,0.3226,0,0.0013,56.9513,0
6,13,1.7244,0,0.0559,104.7261,0
4,17,2.2894,0,0.0594,53.0845,0
1,16,0.2633,0,0.0172,43.6599,0
6,19,1.4627,0,0.0179,37.4604,0
2,16,2.7049,1,0.022,73.3801,0
4,18,0.9127,0,0.0033,10.0,0
1,15,1.1687,0,0.008,69.8421,0
3,23,0.4054,0,0.0056,44.7157,0
2,12,2.2167,0,0.0038,77.7995,0
3,13,1.274,0,0.0192,34.7672,0
3,18,0.8866,0,0.0001,81.7543,0
3,13,1.1943,0,0.0084,44.456,0
1,20,1.6735,0,0.0211,59.9527,0
6,21,1.8391,0,0.0001,10.0,0
6,18,2.3506,0,0.0315,98.3497,0
4,20,1.2611,0,0.0276,15.1674,0
1,20,1.6854,0,0.0928,44.576,0
2,21,0.9344,0,0.0018,14.6352,0
3,13,0.829,0,0.0108,52.2561,0
2,12,1.6978,0,0.0231,75.4759,0
9,22,1.6185,0,0.0106,56.0906,0
2,13,1.1725,1,0.028,10.0,0
4,26,1.2021,1,0.0081,58.7556,0
6,26,1.3844,1,0.0013,76.9425,0
3,16,0.9375,0,0.0093,58.5111,0
3,21,1.0942,0,0.0334,55.5558,0
5,21,0.9237,0,0.0194,30.3861,0
5,17,1.4846,0,0.0655,73.6851,0
2,24,2.5451,0,0.0513,43.2031,0
2,28,1.6784,0,0.0145,80.5202,0
4,24,2.1926,0,0.0335,67.7295,0
5,23,1.5008,1,0.0141,57.0405,0
2,15,0.8385,0,0.014,26.7722,0
1,15,1.6186,0,0.0461,32.3821,0
3,21,1.7295,0,0.0186,43.4948,0
3,9,1.5638,0,0.0009,52.4846,0
6,26,1.4093,0,0.001,29.7705,0
0,23,1.3324,0,0.0254,56.2128,0
7,24,0.725,0,0.0146,47.0761,0
4,26,1.1408,0,0.0299,59.5348,0
3,25,1.4511,0,0.0065,52.6276,0
3,12,0.9948,0,0.0145,63.6232,0
1,16,2.1579,0,0.0388,39.674,0
3,19,1.6079,0,0.048,40.7315,0
6,21,0.2642,0,0.0088,16.4842,0
6,19,1.1975,0,0.0031,67.0338,0
1,17,1.6495,0,0.0003,18.1123,0
0,11,2.2553,0,0.068,84.025,0
3,17,1.3759,0,0.0008,79.311,0
7,24,0.9692,0,0.0032,73.3454,0
0,19,1.2916,0,0.0013,54.4261,0
2,18,1.804,0,0.0145,51.7608,0
1,15,0.3726,1,0.0151,36.1788,0
5,23,1.1959,0,0.0147,65.1308,0
1,14,1.9613,0,0.0754,65.6808,0
2,15,2.0882,0,0.0004,32.3374,0
2,20,1.6058,0,0.0292,52.9601,0
0,20,1.4649,0,0.0003,10.0,0
4,16,1.5094,0,0.0748,69.4574,0
1,10,0.7866,0,0.0362,43.5174,0
3,23,1.9744,0,0.0515,35.0022,0
5,18,0.9212,0,0.022,49.727,0
2,16,1.2637,0,0.0219,74.9451,0
6,21,0.9376,0,0.001,36.3158,0
2,25,0.7035,0,0.0016,55.3542,0
6,17,1.8307,0,0.0073,83.7454,0
3,20,0.8112,0,0.0332,31.2435,0
5,18,1.6122,0,0.0824,55.9635,0
4,18,1.1062,0,0.0069,74.8817,0
3,21,1.2554,0,0.0332,61.6462,0
2,11,1.7071,0,0.0332,32.3683,0
3,8,2.3713,0,0.0021,57.969,0
2,20,1.8092,0,0.0245,58.0753,0
8,62,0.1854,0,0.5612,14.6373,1
3,14,1.7548,1,0.0124,46.333,0
3,12,3.0,0,0.0172,65.6974,0
1,22,1.4088,1,0.0073,24.954,0
1,9,1.1955,0,0.0041,39.1992,0
3,16,1.5051,0,0.056,81.374,0
3,16,2.1936,0,0.002,58.773,0
2,22,0.5724,1,0.0085,33.4258,0
2,20,1.279,0,0.0372,43.7453,0
3,19,0.8489,0,0.0843,43.8435,0
14,81,0.3731,0,0.5466,14.2485,1
3,10,0.6834,0,0.0266,76.6383,0
3,20,1.9446,0,0.0031,29.9916,0
6,21,1.443,0,0.0388,54.0226,0
7,23,1.7221,0,0.0037,56.4408,0
1,17,1.4111,0,0.0262,41.7923,0
5,15,1.5313,0,0.0273,45.7164,0
7,21,1.2117,0,0.0148,59.9446,0
3,17,1.0519,0,0.0178,40.3596,0
6,20,2.1065,0,0.0195,52.8343,0
5,22,1.3937,0,0.0349,33.8293,0
7,22,0.7399,0,0.0139,14.9017,0
2,15,1.7761,0,0.0013,46.5195,0
2,19,2.0235,0,0.029,67.5702,0
6,28,1.1325,0,0.0203,62.5712,0
1,17,2.046,0,0.0841,38.707,0
6,25,1.4059,0,0.0499,75.3909,0
606,1075,0.8474,1,0.1089,8.1745,1
2,13,1.1928,0,0.0004,45.2376,0
3,18,1.644,0,0.0086,49.1591,0
3,15,2.3458,0,0.0037,77.285,0
1,15,1.8847,0,0.0045,22.4519,0
0,15,2.0604,1,0.1113,30.9889,0
2,15,1.6019,0,0.0087,55.8127,0
1,17,2.2905,0,0.0046,36.366,0
2,16,1.4138,0,0.04,41.434,0
2,12,1.159,0,0.001,73.047,0
5,12,2.3958,0,0.0265,72.8706,0
4,24,1.3388,0,0.0531,86.7131,0
3,25,2.4657,0,0.0021,38.5881,0
3,19,1.2054,0,0.0641,24.932,0
3,21,2.0872,0,0.0337,43.4603,0
1,11,0.5995,0,0.0011,62.3237,0
1,56,2.6213,1,0.4108,455.3695,1
0,19,1.6852,0,0.0119,36.027,0
4,21,0.7577,0,0.0077,47.4627,0
4,20,0.9283,0,0.0168,24.8419,0
9,18,1.4867,0,0.0172,28.9111,0
0,13,1.3797,0,0.0197,63.7049,0
2,13,1.8579,0,0.0546,71.9718,0
7,19,1.2459,0,0.0011,67.3102,0
4,17,1.4194,0,0.0676,21.2219,0
7,28,2.46,0,0.0018,62.4171,0
37,94,2.1661,1,0.993,186.2122,1
5,25,1.6849,0,0.003,32.5927,0
3,12,2.0016,0,0.0041,66.2326,0
2,16,1.446,0,0.0016,46.807,0
11,24,0.4505,0,0.631,15.0406,1
28,72,1.1077,1,0.3771,197.5469,1
4,23,1.3021,0,0.0005,38.4689,0
6,16,2.7425,0,0.0036,75.0523,0
1,16,0.2211,0,0.0506,78.0516,0
19,718,2.156,0,0.1278,15.2644,1
2,14,0.5249,0,0.0122,53.8883,0
3,18,1.5707,0,0.0019,60.0959,0
6,17,1.5219,0,0.0023,66.2779,0
3,25,1.7158,0,0.0333,61.7557,0
3,21,1.412,0,0.0428,90.9565,0
2,12,0.8212,0,0.0238,30.7621,0
12,4091,1.7879,0,0.3678,3.3968,1
0,11,1.704,0,0.0377,31.9341,0
626,1072,0.2259,1,0.2627,5.4414,1
2,18,1.5622,0,0.0198,18.5023,0
1,18,1.0606,0,0.0057,57.9076,0
4,22,1.6051,0,0.0125,10.0,0
3,20,1.8128,0,0.0176,77.0858,0
1,15,1.6198,0,0.0068,43.8386,0
1,9,1.1332,0,0.0098,34.9601,0
3,19,1.5015,0,0.0027,41.6292,0
1,16,2.437,0,0.0211,79.1949,0
5,24,1.7548,0,0.0009,46.2534,0
2,22,1.5169,1,0.021,55.9682,0
1,20,1.9737,0,0.0246,53.6164,0
5,17,1.4022,0,0.0334,54.1845,0
6,18,1.3216,0,0.0167,55.4803,0
3,17,1.4995,0,0.0834,64.7548,0
4,24,1.96,0,0.0063,68.184,0
6,22,1.2131,0,0.0046,64.129,0
0,17,1.2471,0,0.0165,38.8001,0
4,26,0.8411,0,0.0363,72.4778,0
4,23,3.0,0,0.009,48.382,0
3,19,1.9696,0,0.0025,31.2157,0
1,18,0.8872,0,0.011,52.696,0
5,19,1.386,0,0.0457,63.3834,0
2,20,2.3748,0,0.0055,77.6291,0
4,17,1.996,0,0.0266,50.4663,0
6,23,0.5492,0,0.006,46.5318,0
4,23,1.3836,0,0.002,28.0877,0
3,20,2.0427,0,0.053,72.851,0
3,18,0.5829,0,0.0336,53.8377,0
5,88,0.3547,0,0.6335,18.3486,1
6,28,1.3448,0,0.0243,58.3299,0
6,23,1.6425,0,0.0401,73.9172,0
481,787,0.5998,1,0.0991,3.8472,1
11,48,2.0796,1,0.352,356.3494,1
5,17,2.1473,0,0.0036,33.7772,0
4,20,1.7396,0,0.0775,40.8556,0
2,19,2.1708,0,0.0034,66.9698,0
3,16,1.3463,0,0.0076,18.6802,0
6,25,0.6829,0,0.0739,54.6636,0
2,17,1.8862,0,0.0145,43.1393,0
1,15,1.4973,0,0.0581,60.1054,0
2,18,0.8085,0,0.0842,37.1601,0
3,10,2.6508,0,0.0916,34.7379,0
3,17,1.3376,0,0.0137,50.4415,0
18,284,1.0312,1,0.2429,11.666,1
5,19,1.5709,0,0.0271,68.6944,0
3,22,1.7235,0,0.0345,43.3972,0
4,21,0.9512,0,0.0008,37.6178,0
6,17,2.176,0,0.0137,91.9882,0
3,22,1.3432,0,0.0087,35.8685,0
1,13,1.2339,1,0.0723,20.9417,0
5,18,2.0688,0,0.0053,68.2688,0
6,20,1.3231,0,0.0326,51.7068,0
8,27,1.4879,0,0.0018,24.0284,0
1,14,2.4804,0,0.0273,103.4431,0
2,23,2.6484,1,0.0018,42.6048,0
5,16,1.5502,0,0.0013,61.237,0
5,13,1.549,0,0.0053,75.9174,0
5,22,0.7441,0,0.0083,60.6994,0
1,8,1.5476,0,0.0787,50.5521,0
7,21,1.1871,0,0.0001,37.338,0
1,11,1.7294,0,0.0064,43.2199,0
4,16,1.3721,0,0.0156,33.9563,0
4,14,1.2891,0,0.0022,18.0034,0
6,17,1.7846,0,0.0107,40.0671,0
1,19,1.597,0,0.0063,26.0814,0
4,24,1.5577,0,0.0458,56.8253,0
6,19,0.6645,0,0.0095,76.5572,0
9,27,1.6815,0,0.0172,59.3615,0
1,28,1.4872,0,0.0409,73.4546,0
6,21,1.0959,0,0.0121,79.6403,0
4,19,1.3113,0,0.0052,63.9319,0
1,11,1.0914,0,0.0461,18.3581,0
4,15,0.7545,0,0.057,64.7692,0
4,16,1.982,0,0.0202,30.753,0
3,19,1.6921,0,0.1138,45.8796,0
4,23,1.2861,0,0.0241,47.342,0
1,18,2.1958,0,0.0008,69.0101,0
6,23,0.7965,0,0.0069,48.3894,0
6,24,2.0225,0,0.0609,64.4151,0
2,19,1.7504,0,0.0039,56.0397,0
2,17,0.8686,0,0.0133,41.4565,0
3,14,1.6957,0,0.0325,61.0487,0
5,22,1.1479,0,0.0666,50.442,0
1,12,1.8253,0,0.0109,61.0599,0
4,25,2.5687,0,0.0201,27.4259,0
5,19,0.8357,0,0.0074,69.0231,0
7,20,1.3472,0,0.0098,65.5713,0
2,18,1.6614,0,0.0204,81.2428,0
2,18,0.6066,0,0.0079,34.0788,0
2,15,0.9639,0,0.006,43.1844,0
2,20,2.1279,0,0.0016,63.3052,0
2,17,1.3558,0,0.01,65.1324,0
1,17,1.763,0,0.0442,46.6469,0
1,15,1.5446,0,0.0002,46.2119,0
2,13,1.869,0,0.0185,10.0,0
5,21,1.1352,0,0.004,57.2283,0
2,21,0.6219,0,0.0018,31.1546,0
4,18,2.8222,0,0.0665,19.9406,0
3,18,2.0936,0,0.0163,18.6991,0
4,22,1.162,1,0.0095,64.2342,0
5,21,0.8716,0,0.0006,49.5602,0
4,17,0.8056,0,0.0047,67.5043,0
2,16,1.2198,0,0.0008,46.4928,0
3,15,1.0656,0,0.0037,54.0043,0
3,21,2.3435,0,0.0072,59.2901,0
4,23,1.7258,0,0.0279,72.6797,0
16,134,2.6101,1,0.8234,338.6935,1
41,3803,1.8847,0,0.1067,8.948,1
1,10,2.37,0,0.0051,49.5614,0
5,23,0.7612,0,0.0437,52.9803,0
18,37,2.8826,1,0.8913,248.3078,1
4,25,1.487,0,0.0016,94.5808,0
2,18,1.3223,0,0.0019,10.0,0
3,17,1.8763,0,0.0055,65.4199,0
5,15,0.7368,0,0.0457,44.7458,0
2,15,1.7195,0,0.0075,47.4543,0
6,23,1.4651,0,0.0068,41.8771,0
313,319,0.4861,1,0.0767,6.0278,1
2,16,1.4618,0,0.0536,55.4655,0
5,15,1.5683,0,0.0044,65.1577,0
2,17,1.352,0,0.0271,54.6677,0
1,17,1.3598,0,0.0128,58.0349,0
3,22,2.1596,0,0.0125,46.541,0
4,17,1.1845,0,0.0403,51.4372,0
4,24,1.779,1,0.0072,54.7947,0
0,17,0.6744,0,0.0012,47.3447,0
7,20,0.8763,0,0.0006,49.8854,0
1,13,1.6032,0,0.0247,40.8227,0
3,16,1.2972,0,0.0169,63.623,0
5,14,1.414,0,0.0122,84.5392,0
5,24,1.7913,0,0.079,40.9864,0
1,15,2.4956,0,0.0093,37.0414,0
2,12,1.4959,0,0.0015,68.4925,0
2,12,1.7446,0,0.0026,67.3993,0
4,23,0.8542,0,0.0405,31.0878,0
1,14,1.6023,0,0.0001,105.1691,0
4,15,1.6663,0,0.007,79.9412,0
2,18,1.3963,0,0.0371,68.215,0
4,18,1.7975,0,0.0228,88.5919,0
3,26,2.0981,0,0.0555,66.771,0
7,29,1.3855,0,0.0141,43.764,0
3,25,2.1517,0,0.0125,103.6881,0
2,15,1.9862,0,0.019,67.1764,0
4,23,1.6424,0,0.0091,64.5475,0
4,21,1.5433,0,0.0219,64.8599,0
9,84,0.4801,0,0.5816,13.3103,1
3,19,0.0939,0,0.0034,93.7082,0
3,16,1.1538,1,0.0521,46.5802,0
3,18,1.3047,0,0.0196,61.237,0
5,21,1.163,0,0.0314,72.8645,0
0,19,1.1404,0,0.0316,68.921,0
4,13,1.5412,0,0.0012,32.0527,0
5,21,1.0293,0,0.0194,41.1243,0
1,14,1.6007,0,0.0246,12.0349,0
1,17,1.7479,0,0.0238,12.1697,0
6,24,1.3931,0,0.0041,50.4755,0
7,19,1.4377,0,0.0045,54.6521,0
3,21,1.4882,0,0.0171,82.7482,0
2,20,1.5739,0,0.0355,68.4352,0
1,10,1.6433,0,0.0362,25.8253,0
5,20,1.5743,0,0.0055,62.821,0
0,12,1.7132,0,0.0116,13.7554,0
2,19,1.0761,0,0.0392,51.1864,0
3,19,1.932,0,0.0264,37.0979,0
2,20,2.4807,0,0.019,56.5573,0
3,18,1.7743,0,0.0261,62.8433,0
2,21,2.2643,0,0.0436,16.0826,0
4,17,1.0974,0,0.0103,51.9749,0
5,19,1.8813,0,0.0059,50.7821,0
3,12,1.1285,0,0.0138,82.4033,0
5,23,1.0902,0,0.0159,68.9662,0
3,21,1.2905,1,0.0037,60.0586,0
4,23,1.1854,0,0.0086,43.8941,0
4,25,1.2025,0,0.0124,48.8609,0
1,10,1.6719,0,0.0294,27.0689,0
2,13,1.2659,0,0.0144,80.1268,0
2,12,1.3073,0,0.0179,39.9516,0
3,19,1.7121,0,0.0068,54.2507,0
4,21,1.8915,0,0.0069,18.8478,0
5,16,0.9193,0,0.011,30.6144,0
2,12,1.9331,0,0.0323,52.8852,0
6,28,1.1512,0,0.0034,26.2651,0
