sequence_id,step,stage_label,stage_name,requests_per_ip_10s,requests_per_ip_60s,endpoint_entropy,latency_spike,error_rate,request_variance
12,3,1,RECON,5.338948,22.998370,3.478311,0.144749,0.055215,1.973117
12,4,0,NORMAL,2.084661,16.302308,3.917263,0.152475,0.028439,0.943839
12,5,0,NORMAL,0.000000,7.434242,3.905868,0.051510,0.018236,0.292469
12,6,0,NORMAL,2.749457,9.954622,3.810801,0.098138,0.021976,0.144445
12,7,0,NORMAL,2.150081,8.971971,4.104632,0.178567,0.035700,0.200593
12,8,0,NORMAL,2.480334,15.595714,4.240050,0.155970,0.016122,0.235040
12,9,1,RECON,2.798677,16.807818,4.108178,0.459291,0.042906,0.048600
12,10,0,NORMAL,1.300978,8.127893,3.456648,0.086315,0.027903,0.040141
12,11,0,NORMAL,2.684038,6.157746,2.695597,0.133428,0.031231,0.486501
12,12,3,SURGE,67.059697,133.604485,1.623520,0.811254,0.192008,36.464720
12,13,3,SURGE,53.557917,223.548131,1.321572,0.998019,0.264059,34.419542
12,14,3,SURGE,65.759849,165.362405,0.841001,0.929073,0.232271,21.022436
12,15,3,SURGE,50.989660,263.027104,0.818889,0.755865,0.305498,50.854105
12,16,3,SURGE,53.679142,224.649416,0.569160,0.713881,0.235963,52.399125
12,17,2,ESCALATION,15.504684,67.006839,4.064131,0.413473,0.099327,13.466166
12,18,1,RECON,7.055162,12.908422,4.281978,0.275738,0.030840,1.213518
12,19,1,RECON,6.991079,17.351319,4.256091,0.357117,0.030568,2.591754
12,20,2,ESCALATION,28.018131,44.358437,2.525151,0.615345,0.132764,6.394739
13,0,3,SURGE,51.724158,183.578640,1.535837,0.999594,0.219770,25.260924
13,1,2,ESCALATION,8.702935,30.302484,2.707234,0.321668,0.071890,5.677742
13,2,2,ESCALATION,21.612522,59.929214,2.809678,0.430846,0.082671,8.983239
13,3,3,SURGE,50.923825,201.459230,0.687352,0.921171,0.288107,37.759451
13,4,4,SUSTAINED,72.950092,306.523212,1.189253,0.944985,0.295427,55.642630
13,5,4,SUSTAINED,91.021890,299.932493,1.444595,0.914912,0.330638,50.428051
13,6,4,SUSTAINED,97.685127,296.337483,0.542237,0.922596,0.349275,58.318461
13,7,4,SUSTAINED,88.069347,314.533603,1.565318,0.995971,0.360868,57.152777
13,8,4,SUSTAINED,77.542983,281.956176,1.712030,0.960810,0.332195,55.742440
13,9,4,SUSTAINED,80.087863,343.079821,1.366572,0.864426,0.291390,65.693763
13,10,3,SURGE,65.435011,191.448126,0.779809,1.089305,0.284120,39.439897
13,11,3,SURGE,70.823519,178.320664,1.959303,0.954220,0.262234,41.164118
13,12,3,SURGE,70.456401,165.386287,0.851230,0.961444,0.281562,43.841929
13,13,3,SURGE,56.794596,231.499308,1.481777,0.851289,0.234405,56.165118
13,14,3,SURGE,64.997881,132.835583,1.456707,0.856637,0.145749,43.112301
13,15,3,SURGE,39.007937,233.582724,2.074002,1.049012,0.267948,40.368465
13,16,4,SUSTAINED,93.459069,334.007061,0.917539,0.960067,0.317581,44.142298
13,17,4,SUSTAINED,98.183935,319.198085,1.642024,0.959146,0.297071,57.287628
13,18,4,SUSTAINED,72.289799,337.989137,1.611703,0.900445,0.338720,54.478240
13,19,4,SUSTAINED,83.681749,329.830514,1.224815,1.020508,0.312377,58.745106
13,20,4,SUSTAINED,97.269272,314.094748,1.413899,0.869591,0.267092,62.427302
13,21,4,SUSTAINED,64.689762,331.148698,1.036865,1.020566,0.296487,56.228240
13,22,3,SURGE,51.025070,160.286128,1.421401,0.982717,0.183456,26.655723
13,23,3,SURGE,53.970217,184.310959,0.757276,0.832102,0.249622,47.443023
13,24,4,SUSTAINED,93.259009,279.463319,0.995072,1.026868,0.308458,51.687852
13,25,4,SUSTAINED,90.824589,343.986085,0.954962,0.947878,0.303606,49.082559
13,26,4,SUSTAINED,80.042583,334.206284,1.562228,0.933540,0.291442,58.985754
13,27,4,SUSTAINED,84.709121,297.362805,0.909180,0.902158,0.357882,54.061471
13,28,3,SURGE,54.863637,211.648208,2.457071,0.794261,0.155109,50.292721
13,29,3,SURGE,59.792936,176.563272,1.607265,0.804946,0.241003,43.598523
13,30,3,SURGE,52.999160,186.104687,0.928474,0.857744,0.255940,36.803608
13,31,4,SUSTAINED,79.840787,280.327696,1.407319,1.021799,0.281425,57.911189
13,32,3,SURGE,63.654873,262.631181,1.703464,0.722659,0.272700,49.862910
13,33,4,SUSTAINED,87.965078,279.296534,0.754338,0.957058,0.229741,53.561374
13,34,3,SURGE,40.902371,148.820128,1.087187,0.893668,0.231714,51.193091
13,35,3,SURGE,64.952729,205.825213,1.657292,0.813802,0.292861,31.103646
13,36,2,ESCALATION,20.930713,53.162969,2.694272,0.560046,0.000000,8.906775
13,37,3,SURGE,59.493719,228.261301,1.470092,0.785979,0.242930,40.540444
13,38,3,SURGE,61.619194,241.574762,1.065586,0.917570,0.314496,26.123108
13,39,3,SURGE,54.146215,185.171585,1.138077,0.883045,0.342063,29.884557
13,40,4,SUSTAINED,69.584523,351.822549,1.061298,0.948718,0.283889,49.333463
13,41,4,SUSTAINED,99.665949,341.762128,0.944119,0.982379,0.266739,44.341794
14,0,0,NORMAL,1.530135,7.499673,3.874883,0.119575,0.016064,0.014278
14,1,0,NORMAL,3.079010,4.407235,3.819380,0.116577,0.027501,0.761593
14,2,2,ESCALATION,6.915203,41.997207,3.333476,0.418699,0.072238,2.535949
14,3,2,ESCALATION,19.128568,61.548440,3.380635,0.586506,0.090227,7.508708
14,4,2,ESCALATION,28.173704,58.338680,2.521720,0.569825,0.059565,12.513520
14,5,2,ESCALATION,17.505427,65.989664,3.030861,0.514170,0.100432,7.830677
14,6,2,ESCALATION,12.752583,72.193856,2.734878,0.382131,0.079348,11.301112
14,7,3,SURGE,54.271490,222.413167,1.396992,0.957336,0.217822,37.923088
14,8,2,ESCALATION,19.371388,35.271352,2.286684,0.516305,0.169045,2.253305
14,9,0,NORMAL,0.623957,6.097007,3.317786,0.078975,0.014662,0.502162
14,10,0,NORMAL,0.537543,10.339609,3.876436,0.142159,0.004593,0.589675
14,11,1,RECON,2.937596,18.045866,4.106987,0.484215,0.088490,0.668515
14,12,3,SURGE,50.847743,239.226932,1.888199,0.800431,0.274663,39.139730
14,13,4,SUSTAINED,81.845378,335.890185,1.222620,0.941606,0.343843,58.482376
14,14,4,SUSTAINED,74.683307,268.642117,1.029683,0.918959,0.331448,60.855904
14,15,3,SURGE,74.309190,254.738776,1.597360,0.817811,0.328769,39.511861
14,16,3,SURGE,56.603950,164.408387,0.912544,0.963287,0.210830,64.476250
14,17,3,SURGE,47.426175,220.405549,2.111725,0.906459,0.278612,25.251621
14,18,3,SURGE,49.263843,124.198166,1.546792,0.675717,0.183890,35.702450
14,19,3,SURGE,63.964085,212.223208,1.857519,0.975238,0.307041,39.984653
14,20,3,SURGE,65.115137,205.666268,1.341122,0.866756,0.209122,43.372935
14,21,0,NORMAL,1.336826,6.013266,2.894801,0.148942,0.020786,0.241160
14,22,0,NORMAL,1.439551,3.780498,4.010611,0.073145,0.015911,0.512354
14,23,1,RECON,5.040075,12.004414,4.635102,0.251501,0.087758,1.999104
14,24,1,RECON,5.714730,27.722989,5.460736,0.483095,0.029605,2.729722
14,25,1,RECON,5.448579,11.635238,3.684435,0.232375,0.067971,2.640575
14,26,1,RECON,2.299157,16.441803,3.603107,0.386968,0.073564,2.845108
14,27,1,RECON,0.000000,9.165191,5.337302,0.259875,0.034986,3.314128
14,28,0,NORMAL,2.024449,7.119791,3.433949,0.111358,0.036000,0.626740
14,29,0,NORMAL,3.169270,4.490972,3.877431,0.085272,0.000000,0.000000
14,30,0,NORMAL,2.531223,8.341399,3.592183,0.197547,0.007309,0.491770
14,31,0,NORMAL,1.263727,8.084980,2.700025,0.170495,0.013184,1.109420
14,32,0,NORMAL,3.028054,7.840091,3.484628,0.070799,0.021191,0.595400
15,0,4,SUSTAINED,73.725932,296.248668,1.016970,1.064983,0.296411,64.271393
15,1,4,SUSTAINED,82.074301,260.359078,1.065878,0.960527,0.363440,56.331897
15,2,4,SUSTAINED,85.125833,348.822040,1.182287,1.069511,0.280584,50.401229
15,3,3,SURGE,83.310247,232.777903,1.366352,1.024902,0.284385,55.729020
15,4,4,SUSTAINED,77.877119,286.124358,0.607895,1.003016,0.289184,59.437787
15,5,3,SURGE,56.467563,183.153881,1.547466,0.998725,0.221664,34.952307
15,6,3,SURGE,63.786393,118.210869,1.009843,1.050124,0.270096,33.902433
15,7,3,SURGE,60.132367,229.429334,0.956695,0.815905,0.263648,39.201323
15,8,3,SURGE,47.704926,214.285147,1.936633,0.948682,0.256956,39.232931
15,9,4,SUSTAINED,79.424011,337.791176,1.164291,0.905510,0.280310,56.205102
15,10,4,SUSTAINED,83.882426,315.685313,1.466695,1.021178,0.339834,49.394566
15,11,4,SUSTAINED,79.393828,286.464739,0.858502,0.927915,0.281019,50.968914
15,12,0,NORMAL,3.178451,8.597714,4.735905,0.108525,0.017099,0.501240
15,13,0,NORMAL,2.435254,14.230134,3.077340,0.142952,0.022078,0.028671
15,14,0,NORMAL,3.267624,5.428471,3.495533,0.013732,0.007412,0.814409
15,15,0,NORMAL,0.891197,8.688381,3.238794,0.076459,0.027393,0.151480
15,16,2,ESCALATION,15.770400,64.541147,3.542896,0.400241,0.137495,5.647573
15,17,1,RECON,2.732458,24.642394,3.674811,0.501325,0.061826,1.187187
15,18,0,NORMAL,2.781181,11.157933,3.464642,0.102233,0.027584,0.539540
15,19,0,NORMAL,1.187026,8.705360,4.107741,0.180799,0.027795,0.586187
15,20,0,NORMAL,1.333249,7.540307,3.087935,0.037563,0.023335,0.555654
15,21,0,NORMAL,2.546112,8.727933,3.778308,0.097866,0.024129,0.282157
15,22,0,NORMAL,2.668418,5.990956,3.525916,0.068820,0.014735,0.162521
15,23,0,NORMAL,3.065685,9.612302,4.486098,0.090538,0.050318,0.431741
15,24,0,NORMAL,1.602222,9.116977,3.917807,0.094304,0.037767,0.571745
15,25,1,RECON,3.182005,20.092495,4.092778,0.239176,0.034471,4.137411
15,26,1,RECON,2.086029,14.508893,4.158746,0.354667,0.061096,2.541292
15,27,1,RECON,5.680881,13.619703,3.704286,0.208229,0.026232,2.851368
15,28,1,RECON,6.953331,18.196565,4.821446,0.123871,0.067262,2.141696
15,29,1,RECON,5.760047,13.064724,3.001568,0.228795,0.061298,2.552073
15,30,0,NORMAL,1.018901,5.830293,3.321347,0.031897,0.005779,0.253449
15,31,0,NORMAL,0.819406,7.652589,4.029276,0.034911,0.017936,0.807427
15,32,0,NORMAL,1.426330,11.490487,3.346899,0.155225,0.024290,0.397147
15,33,0,NORMAL,2.320450,11.062648,3.225827,0.102060,0.019385,0.711244
15,34,0,NORMAL,3.016977,9.398986,2.841537,0.160413,0.042341,0.800550
15,35,2,ESCALATION,15.426857,25.077426,1.693528,0.538262,0.076321,5.256271
15,36,2,ESCALATION,18.077926,28.208637,2.530673,0.726481,0.056988,10.609284
15,37,3,SURGE,65.457938,243.893100,1.796513,0.990916,0.192420,48.909278
15,38,2,ESCALATION,16.297709,53.873693,3.091074,0.550544,0.066248,3.950398
16,0,2,ESCALATION,14.776335,28.922535,3.379678,0.444444,0.113680,6.057622
16,1,2,ESCALATION,10.617176,44.938554,2.864469,0.336173,0.113221,12.835731
16,2,3,SURGE,63.951428,90.022585,1.484428,0.868696,0.209075,48.651604
16,3,4,SUSTAINED,78.580180,288.684214,0.624955,0.893401,0.338444,42.340296
16,4,4,SUSTAINED,76.802240,352.308656,1.430581,0.922141,0.352181,50.556905
16,5,4,SUSTAINED,69.128982,332.197735,1.078160,0.898575,0.291314,56.664065
16,6,4,SUSTAINED,84.431628,282.510183,1.386112,0.972111,0.297563,52.351706
16,7,0,NORMAL,2.550254,14.185397,3.969710,0.148799,0.050885,0.654788
16,8,0,NORMAL,2.704015,4.973102,3.278049,0.074692,0.026476,0.447748
16,9,0,NORMAL,3.087455,10.589452,3.419139,0.066500,0.031353,0.732167
16,10,0,NORMAL,1.686846,8.496546,3.889415,0.145505,0.022839,0.675574
16,11,1,RECON,3.652297,16.693678,4.215193,0.296532,0.012289,1.682013
16,12,1,RECON,4.437260,16.765881,4.590393,0.192104,0.017439,1.721464
16,13,0,NORMAL,3.687553,10.346385,2.765868,0.088382,0.022566,0.553277
16,14,0,NORMAL,1.082951,8.194829,3.710161,0.141284,0.011943,0.396453
16,15,2,ESCALATION,11.892690,42.133777,2.188249,0.524842,0.097762,1.222358
16,16,2,ESCALATION,10.358379,57.285334,2.030889,0.504501,0.088673,8.909306
16,17,3,SURGE,57.448358,138.549107,0.909117,0.841611,0.249586,35.134016
16,18,4,SUSTAINED,77.766233,271.049618,1.116571,0.961293,0.312995,66.270275
16,19,4,SUSTAINED,79.412171,312.783718,1.192973,0.924969,0.238030,51.934993
16,20,4,SUSTAINED,66.187147,276.129635,0.885872,0.979189,0.324044,49.576724
16,21,4,SUSTAINED,65.134059,285.169801,1.319695,0.991247,0.271478,61.311129
16,22,4,SUSTAINED,70.018978,321.289856,1.701336,0.974672,0.298386,41.828898
16,23,4,SUSTAINED,81.035276,289.258120,0.868249,0.953277,0.304605,60.666495
16,24,4,SUSTAINED,89.827155,300.239821,1.165400,1.003216,0.260862,71.886685
16,25,4,SUSTAINED,83.046634,315.752879,1.763141,0.989625,0.235798,63.420822
16,26,4,SUSTAINED,80.857241,261.622381,1.357861,0.917431,0.304007,53.295406
16,27,4,SUSTAINED,95.858082,301.395395,1.219193,0.931328,0.344240,53.026481
16,28,4,SUSTAINED,87.828743,283.851027,1.188673,0.870934,0.328168,66.645202
16,29,4,SUSTAINED,91.694393,274.616936,1.270897,0.902842,0.290889,59.633269
16,30,4,SUSTAINED,68.698872,260.549127,0.785651,0.974573,0.382556,63.174749
16,31,4,SUSTAINED,91.368608,328.092013,0.736410,0.934840,0.343821,58.302601
16,32,4,SUSTAINED,84.885937,235.874982,1.133153,1.006898,0.300736,52.006375
16,33,3,SURGE,69.747518,252.401588,1.849737,1.008137,0.286645,42.124229
16,34,4,SUSTAINED,78.101922,263.628951,0.913407,0.935899,0.309658,63.644876
16,35,4,SUSTAINED,88.027810,332.379470,1.130566,0.979735,0.290259,62.932815
16,36,4,SUSTAINED,70.476130,304.845740,1.694434,0.940938,0.317909,58.275273
16,37,4,SUSTAINED,84.085664,258.184945,1.012313,1.003786,0.314270,53.173133
16,38,4,SUSTAINED,79.519262,300.377355,1.397046,0.913632,0.301613,53.126391
16,39,3,SURGE,50.795442,262.728258,1.653889,0.767641,0.172982,39.102689
16,40,3,SURGE,58.132419,252.279982,1.640772,0.947125,0.183214,47.500183
16,41,3,SURGE,68.630925,167.433201,1.570820,0.935200,0.242298,43.236362
16,42,3,SURGE,53.509402,264.219335,1.919581,0.823914,0.278422,34.058569
16,43,2,ESCALATION,20.169047,24.438506,3.356114,0.462092,0.091538,9.229254
16,44,3,SURGE,51.736568,228.709024,1.545348,0.774395,0.241506,51.050232
16,45,4,SUSTAINED,85.738788,264.289695,1.347182,0.992543,0.329028,59.709726
16,46,3,SURGE,59.275877,175.665300,0.740826,0.933964,0.259303,44.460607
16,47,3,SURGE,66.450167,282.181804,1.531380,0.893833,0.265450,56.258696
17,0,0,NORMAL,1.200343,6.358986,3.475205,0.167366,0.038010,0.634443
17,1,0,NORMAL,4.492739,6.717337,3.214432,0.011253,0.033961,0.790474
17,2,0,NORMAL,0.610477,12.374512,3.535068,0.140305,0.003522,0.940425
17,3,0,NORMAL,1.961090,9.935338,3.117252,0.071028,0.015366,0.000000
17,4,0,NORMAL,3.191594,5.895968,3.674102,0.086723,0.023283,0.311727
17,5,0,NORMAL,3.052075,7.808388,4.511054,0.102315,0.010739,0.868082
17,6,0,NORMAL,2.726873,11.571802,3.173602,0.093637,0.018286,0.112776
17,7,0,NORMAL,3.336379,8.712014,2.826969,0.022208,0.036648,0.472904
17,8,1,RECON,4.452016,10.613461,5.338476,0.260695,0.077348,2.041321
17,9,2,ESCALATION,16.283472,62.798490,3.231456,0.593494,0.113917,7.301448
17,10,1,RECON,3.186126,18.021538,4.211909,0.340244,0.041411,2.251797
17,11,1,RECON,1.836095,18.047761,3.319548,0.126561,0.052737,2.390307
17,12,2,ESCALATION,17.835854,21.011165,1.983390,0.796028,0.058112,9.832523
17,13,3,SURGE,60.796727,174.669832,1.724616,0.913677,0.227586,31.598623
17,14,3,SURGE,47.872812,217.099242,2.550594,1.035017,0.285917,39.315142
17,15,4,SUSTAINED,69.421709,338.483786,0.963073,0.915037,0.293374,48.627722
17,16,4,SUSTAINED,79.596207,273.254116,0.977694,0.910940,0.320894,53.607246
17,17,3,SURGE,65.969459,194.318416,1.388698,0.947045,0.283410,38.823412
17,18,0,NORMAL,1.218210,5.417951,3.884574,0.122247,0.024553,0.584256
17,19,0,NORMAL,2.696412,10.805326,3.955614,0.094961,0.033870,0.568538
17,20,0,NORMAL,2.282088,8.741020,3.132124,0.135068,0.048453,0.387561
17,21,0,NORMAL,1.553795,6.535940,4.272225,0.066351,0.015259,0.023752
17,22,1,RECON,1.583200,21.159023,6.439758,0.263332,0.016665,2.720000
17,23,1,RECON,7.598694,16.589855,3.694547,0.282204,0.065156,1.818063
17,24,1,RECON,4.602337,11.640724,4.517625,0.121327,0.041118,2.607508
17,25,1,RECON,6.180641,17.674772,5.135797,0.392470,0.058923,2.742037
18,0,0,NORMAL,2.420362,9.638268,4.045236,0.053184,0.010936,0.637970
18,1,0,NORMAL,0.114238,9.125324,2.573789,0.052737,0.033517,1.047464
18,2,3,SURGE,56.706085,201.704901,2.212491,0.850713,0.226156,52.389804
18,3,4,SUSTAINED,85.777614,255.685711,1.148630,0.867020,0.257783,60.035208
18,4,4,SUSTAINED,77.447154,277.537511,1.133803,0.965056,0.339317,39.249120
18,5,4,SUSTAINED,81.272770,297.034107,1.321013,0.963377,0.287805,51.838881
18,6,4,SUSTAINED,89.189939,278.039762,1.181158,0.959167,0.362414,53.198150
18,7,4,SUSTAINED,89.855835,298.087372,1.136784,0.933547,0.289767,60.125439
18,8,4,SUSTAINED,81.882318,266.243295,0.909753,1.057172,0.292887,50.351368
18,9,4,SUSTAINED,82.254468,317.344648,1.158586,0.934066,0.293217,46.703571
18,10,4,SUSTAINED,82.368265,355.513897,1.225800,0.833291,0.296241,71.437025
18,11,2,ESCALATION,10.945555,58.866598,2.354792,0.296929,0.086065,8.274579
18,12,2,ESCALATION,9.254204,50.155033,2.555096,0.559222,0.051413,10.142341
18,13,3,SURGE,76.427343,131.369669,1.062978,0.941737,0.333212,42.520344
18,14,3,SURGE,60.175369,158.944062,1.303945,0.778809,0.186065,43.213991
18,15,3,SURGE,63.195540,147.927090,1.618553,0.851132,0.320331,42.589751
18,16,3,SURGE,52.443533,202.245734,1.107565,0.858639,0.236895,34.193134
18,17,3,SURGE,45.864827,106.410075,1.077461,0.962749,0.170075,29.055017
18,18,4,SUSTAINED,74.908032,309.631380,1.392695,0.983126,0.239107,53.613642
18,19,2,ESCALATION,27.231589,26.076871,2.171296,0.343910,0.040134,12.057782
18,20,2,ESCALATION,12.621254,30.193653,1.457845,0.463384,0.087345,6.046112
18,21,2,ESCALATION,16.975866,54.846249,2.610325,0.334757,0.126633,8.037541
18,22,2,ESCALATION,18.950378,28.673569,1.939467,0.386669,0.057749,10.265755
18,23,3,SURGE,70.991840,215.859473,1.583460,1.019973,0.273486,40.544808
18,24,3,SURGE,61.151809,187.826376,1.164871,0.970303,0.311853,39.595301
18,25,4,SUSTAINED,64.239880,298.336399,1.187972,0.913650,0.395354,54.602844
18,26,3,SURGE,60.259621,119.887450,1.196053,0.998324,0.218553,33.368999
19,0,2,ESCALATION,17.584952,43.173240,2.656317,0.379378,0.060209,4.866751
19,1,2,ESCALATION,9.826395,26.544423,2.931642,0.535189,0.168032,5.994985
19,2,2,ESCALATION,16.563563,46.192437,3.246600,0.616284,0.113096,7.233081
19,3,2,ESCALATION,8.161231,37.911233,2.426795,0.331404,0.117597,11.589884
19,4,2,ESCALATION,16.417207,34.488333,2.617047,0.396451,0.124076,5.963635
19,5,1,RECON,4.508558,14.751981,3.197356,0.325320,0.067904,2.218657
19,6,1,RECON,7.859575,16.462361,3.945578,0.346970,0.033240,2.933031
19,7,2,ESCALATION,16.282295,60.304305,3.833698,0.525643,0.095478,12.526159
19,8,3,SURGE,56.790202,200.207458,1.578152,0.936181,0.182170,27.660123
19,9,3,SURGE,50.352616,174.247039,1.753884,0.883107,0.259820,30.205573
19,10,3,SURGE,65.872577,223.798098,1.210170,0.916166,0.359942,39.859217
19,11,3,SURGE,58.262376,203.687084,1.439533,0.896865,0.177828,32.298956
19,12,4,SUSTAINED,78.677856,283.014322,1.146896,0.953051,0.335577,54.404730
20,0,0,NORMAL,2.375730,10.597451,3.856730,0.129437,0.019016,0.573482
20,1,0,NORMAL,1.347925,6.114777,3.590716,0.120764,0.011759,0.477571
20,2,0,NORMAL,0.000000,7.341218,3.421341,0.091985,0.034159,0.135261
20,3,0,NORMAL,0.000000,6.557250,3.302178,0.074501,0.031077,0.758185
20,4,0,NORMAL,1.629387,11.078569,3.490121,0.059086,0.002838,0.367606
20,5,1,RECON,9.553077,18.308052,3.587716,0.181503,0.061039,0.588307
20,6,1,RECON,6.635423,20.181397,4.024271,0.356494,0.053419,1.377501
20,7,1,RECON,4.296641,21.878762,2.265109,0.427647,0.079375,2.023867
20,8,1,RECON,6.117030,14.786082,4.637698,0.219137,0.037825,2.901555
20,9,1,RECON,3.587249,14.332118,3.683523,0.373264,0.030000,2.285370
20,10,1,RECON,4.823509,23.050318,3.956552,0.278614,0.030455,2.813742
20,11,1,RECON,5.699544,17.643420,3.357774,0.239090,0.077657,2.161326
20,12,0,NORMAL,2.305328,7.561658,5.227023,0.114256,0.016194,0.926008
20,13,0,NORMAL,2.094320,13.983285,3.441900,0.013335,0.016041,0.936355
21,0,0,NORMAL,1.314757,6.320899,3.680599,0.166910,0.030524,0.636804
21,1,0,NORMAL,0.672067,9.599756,2.827264,0.088722,0.023042,0.158722
21,2,0,NORMAL,1.905879,9.510951,4.030759,0.130353,0.020737,0.276142
21,3,1,RECON,3.978246,20.049678,4.469299,0.090010,0.034286,2.963606
21,4,0,NORMAL,0.582991,15.067464,3.485529,0.119217,0.023995,0.389721
21,5,0,NORMAL,4.121675,11.009618,3.910969,0.128814,0.009967,0.883259
21,6,1,RECON,5.566574,9.803050,2.567313,0.331829,0.033818,0.408666
21,7,2,ESCALATION,25.600404,70.843404,2.645609,0.501327,0.135508,11.366384
21,8,3,SURGE,60.341777,212.024592,1.721551,0.886692,0.243996,51.038659
21,9,4,SUSTAINED,83.819285,351.573272,1.084066,1.031149,0.321701,74.626157
21,10,1,RECON,3.621309,20.093989,4.517787,0.495014,0.036633,2.723935
21,11,1,RECON,6.409296,13.195018,5.326207,0.422932,0.061992,2.163478
21,12,0,NORMAL,1.921264,9.922355,3.515567,0.057574,0.009514,0.274389
21,13,0,NORMAL,1.973044,8.646031,3.750407,0.068634,0.034657,0.419687
21,14,0,NORMAL,2.482386,2.490469,3.104733,0.149054,0.002626,0.835272
21,15,0,NORMAL,1.630545,8.875438,4.059544,0.076661,0.028678,0.298655
21,16,0,NORMAL,1.200664,9.027942,4.078985,0.090794,0.007288,0.175188
21,17,0,NORMAL,3.844116,9.181175,3.306552,0.138309,0.017605,0.386514
21,18,0,NORMAL,3.408449,0.382376,3.898930,0.076813,0.015897,1.007695
21,19,0,NORMAL,1.319931,7.608817,3.706924,0.077907,0.004261,0.240291
21,20,0,NORMAL,2.074777,9.353262,3.369289,0.067025,0.036776,0.443542
21,21,0,NORMAL,3.096142,5.832919,3.202636,0.100512,0.020003,0.577883
21,22,0,NORMAL,2.336248,0.865838,3.663149,0.101894,0.020435,0.573784
21,23,0,NORMAL,1.947388,9.839133,3.228960,0.052616,0.050238,0.285243
21,24,0,NORMAL,0.504340,8.349405,3.033387,0.077876,0.030451,0.641603
21,25,1,RECON,1.457590,27.184476,3.246495,0.452856,0.070431,2.461866
21,26,1,RECON,5.303180,15.645393,4.223232,0.275013,0.009228,2.897427
21,27,1,RECON,4.030399,15.198364,4.486768,0.210624,0.004896,2.325704
21,28,1,RECON,4.600736,12.260486,4.271148,0.153547,0.029455,1.399442
21,29,1,RECON,4.274778,15.760668,5.763754,0.335246,0.056780,1.704239
21,30,1,RECON,0.627187,22.843703,4.558648,0.282083,0.047255,2.588915
21,31,1,RECON,3.820237,12.318486,5.617207,0.387566,0.005946,0.788991
21,32,1,RECON,4.055120,11.378089,5.755810,0.331254,0.059496,1.446388
21,33,1,RECON,4.239134,16.583284,4.688802,0.137100,0.081941,2.145911
21,34,1,RECON,2.849160,13.384174,3.270480,0.325030,0.051320,1.628471
21,35,1,RECON,2.466807,17.757580,3.827531,0.231439,0.080942,1.934139
21,36,1,RECON,3.933496,19.223881,4.155619,0.130238,0.078567,1.891877
21,37,1,RECON,3.495943,17.175778,3.506518,0.423600,0.056228,2.293643
22,0,1,RECON,2.156545,14.521604,3.396889,0.372753,0.053413,0.887590
22,1,1,RECON,2.011775,17.734218,2.875702,0.352883,0.057559,3.526359
